seq_id,Pdb,Total Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,Entropy Side Chain,Entropy Main Chain,Sloop Entropy,Mloop Entropy,Cis Bond,Torsional Clash,Backbone Clash,Helix Dipole,Water Bridge,Disulfide,Electrostatic Kon,Partial Covalent Bonds,Energy Ionisation,Entropy Complex,Residue Number
peleke-llama-3.1-8b-instruct_BHRF1_45,2277.43,-194.905,-41.7074,-471.976,1.28532,721.474,-602.775,1928.25,200.825,683.721,0,0,5.2645,45.3276,1148.48,0.239464,0,0.0,0.265147,0,2.14791,0,397,
peleke-llama-3.1-8b-instruct_BHRF1_46,2468.51,-199.856,-55.5499,-478.615,-15.8229,724.096,-612.633,2151.96,208.671,679.802,0,0,9.80641,56.0691,1334.31,0.966191,0,-3.65586,-0.556898,0,3.82901,0,399,
peleke-llama-3.1-8b-instruct_BHRF1_47,2026.92,-218.138,-66.3917,-485.903,-9.423,701.331,-621.973,1811.33,207.504,648.923,0,0,1.12406,56.3189,948.945,0.0774371,0,0.0,0.157879,0,1.98393,0,400,
peleke-llama-3.1-8b-instruct_BHRF1_48,2470.07,-202.871,-47.5999,-489.351,-15.2891,757.131,-621.937,2152.71,212.32,676.128,0,0,6.03277,45.9412,1237.3,-0.193399,0,-7.09913,-0.0343369,0,4.19073,0,401,
peleke-llama-3.1-8b-instruct_BHRF1_49,1980.74,-227.841,-68.0545,-494.829,-18.1592,722.543,-634.894,1798.46,209.544,652.496,0,0,1.85577,35.5716,1134.15,1.82371,0,0.0,-0.0824919,0,2.30589,0,400,
peleke-llama-3.1-8b-instruct_BHRF1_50,2039.57,-189.579,-53.5711,-475.319,-15.1555,718.792,-603.032,1719.71,206.979,675.427,0,0,2.97026,50.7081,1218.35,-0.411093,0,0.0,-0.275019,0,2.32941,0,393,
peleke-llama-3.1-8b-instruct_EGFR_01,3101.56,-279.701,-90.3739,-1019.8,-20.3989,1571.46,-1278.29,1894.7,451.2,1713.48,0,0,3.01639,164.837,1847.29,-0.311887,0,-10.539,-0.0991626,0,2.38026,0,971,
peleke-llama-3.1-8b-instruct_EGFR_02,3413.0,-327.14,-96.9414,-1019.84,-22.5403,1562.97,-1277.75,2317.54,455.588,1670.35,0,0,1.12771,149.816,1889.0,-0.507002,0,-2.57646,-0.00985499,0,2.90986,0,976,
peleke-llama-3.1-8b-instruct_EGFR_03,3374.14,-321.696,-92.7911,-1039.58,-16.8699,1575.62,-1312.94,2281.86,458.427,1692.73,0,0,6.3489,149.665,2115.32,-0.710652,0,-8.31162,0.216373,0,2.16574,0,974,
peleke-llama-3.1-8b-instruct_EGFR_04,2607.42,-294.478,-91.6826,-983.429,-20.697,1483.3,-1241.2,1487.56,440.089,1676.72,0,0,2.24811,151.64,1730.67,-0.300099,0,-4.58423,-0.120303,0,2.35584,0,966,
peleke-llama-3.1-8b-instruct_EGFR_05,2964.92,-324.627,-93.9841,-1009.36,-22.921,1526.92,-1269.37,1911.44,451.402,1659.82,0,0,5.19274,136.934,1741.31,-0.470537,0,-7.78243,-0.724344,0,2.4543,0,963,
peleke-llama-3.1-8b-instruct_EGFR_06,3421.76,-332.782,-108.19,-1024.84,-22.8892,1532.75,-1295.28,2358.43,454.935,1707.53,0,0,4.81889,153.194,1873.7,-0.534763,0,-7.90901,0.194248,0,2.32167,0,977,
peleke-llama-3.1-8b-instruct_EGFR_07,3406.69,-314.53,-94.353,-1014.2,-27.8454,1535.82,-1278.92,2326.89,456.233,1671.52,0,0,5.69473,147.525,1749.83,-0.514178,0,-9.79656,0.173686,0,2.99681,0,970,
peleke-llama-3.1-8b-instruct_EGFR_08,2411.2,-332.414,-95.6149,-978.032,-23.4324,1452.73,-1232.55,1406.32,437.313,1644.63,0,0,4.23672,132.053,1607.88,-0.511612,0,-5.9645,0.0113964,0,2.42027,0,970,
peleke-llama-3.1-8b-instruct_EGFR_09,3445.04,-301.863,-98.3087,-1024.86,-22.6639,1558.66,-1297.17,2353.24,457.314,1690.78,0,0,3.5712,129.158,1935.32,-0.719018,0,-4.76129,0.3313,0,2.33396,0,966,
peleke-llama-3.1-8b-instruct_EGFR_10,2817.21,-324.793,-102.92,-1020.17,-23.4851,1545.55,-1286.7,1749.53,452.39,1668.46,0,0,10.8935,152.533,2084.18,-0.752529,0,-5.34143,-0.388901,0,2.40917,0,975,
peleke-llama-3.1-8b-instruct_EGFR_11,3801.81,-313.611,-102.277,-1012.73,-16.2677,1530.57,-1276.53,2673.63,448.532,1693.09,0,0,9.00851,173.973,2054.33,-0.714052,0,-7.11073,-0.0926572,0,2.34671,0,972,
peleke-llama-3.1-8b-instruct_EGFR_12,3584.06,-327.559,-96.0657,-1027.93,-14.6485,1545.95,-1302.01,2482.96,454.714,1701.91,0,0,5.92485,168.44,1993.94,-0.857183,0,-9.23135,-0.21203,0,2.67236,0,979,
peleke-llama-3.1-8b-instruct_EGFR_13,3282.82,-318.652,-106.981,-1026.51,-23.7931,1560.57,-1291.59,2216.25,456.847,1678.89,0,0,1.12406,141.461,1639.12,-0.738808,0,-6.74127,0.0624995,0,2.61251,0,973,
peleke-llama-3.1-8b-instruct_EGFR_14,2968.03,-342.14,-98.8658,-1008.6,-19.107,1516.03,-1274.79,1952.52,458.312,1662.42,0,0,5.49938,120.506,2027.82,-0.777969,0,-6.15249,-0.312661,0,3.48853,0,968,
peleke-llama-3.1-8b-instruct_EGFR_15,3043.13,-327.924,-101.827,-1008.57,-21.4812,1507.65,-1279.97,2003.53,455.183,1663.35,0,0,3.26791,155.332,2041.87,-0.77787,0,-7.13959,0.488746,0,2.00866,0,971,
peleke-llama-3.1-8b-instruct_EGFR_16,2635.31,-340.632,-100.571,-1000.7,-25.0389,1481.41,-1263.95,1650.16,451.572,1656.96,0,0,4.27545,127.418,1714.04,-0.662917,0,-6.55104,-0.403502,0,2.02876,0,969,
peleke-llama-3.1-8b-instruct_EGFR_17,3681.75,-302.24,-93.5797,-1043.97,-16.9566,1602.15,-1315.29,2499.68,462.915,1728.44,0,0,4.33198,164.272,2129.22,-0.508747,0,-9.27581,-0.562492,0,2.35006,0,979,
peleke-llama-3.1-8b-instruct_EGFR_18,3282.22,-304.944,-85.9762,-1016.7,-19.6665,1555.25,-1282.93,2148.72,452.48,1684.96,0,0,5.70193,144.803,2049.97,-0.661516,0,-1.49775,0.196131,0,2.48675,0,968,
peleke-llama-3.1-8b-instruct_EGFR_19,3302.14,-352.738,-106.605,-1023.56,-19.6815,1526.03,-1295.45,2286.13,453.023,1699.82,0,0,1.13152,139.41,1745.64,-0.471366,0,-7.74052,0.277885,0,2.56406,0,972,
peleke-llama-3.1-8b-instruct_EGFR_20,2845.47,-320.826,-96.7755,-988.064,-21.0046,1494.05,-1245.54,1776.13,446.211,1654.46,0,0,2.43023,146.155,1684.21,-0.707057,0,-4.5261,0.0469845,0,3.43877,0,968,
peleke-llama-3.1-8b-instruct_EGFR_21,3498.79,-317.607,-94.3448,-1022.31,-16.2613,1553.94,-1283.82,2335.31,453.809,1722.19,0,0,3.55138,170.529,2032.83,-0.709158,0,-7.86649,0.399329,0,1.97844,0,984,
peleke-llama-3.1-8b-instruct_EGFR_22,3145.13,-312.703,-96.9471,-1009.46,-20.8097,1526.16,-1277.01,2036.8,449.418,1682.87,0,0,4.06447,168.454,1867.64,-0.516677,0,-7.7853,0.0944331,0,2.50858,0,965,
peleke-llama-3.1-8b-instruct_EGFR_23,3320.3,-341.308,-105.359,-1009.72,-20.5341,1515.44,-1280.66,2306.14,450.406,1670.45,0,0,7.10258,132.794,1975.07,-0.710284,0,-6.57497,0.372667,0,2.47013,0,971,
peleke-llama-3.1-8b-instruct_EGFR_24,3327.41,-274.037,-94.51,-1000.51,-20.5879,1538.34,-1256.68,2117.06,439.304,1712.35,0,0,1.8237,174.208,1776.2,-0.671556,0,-11.3324,0.25819,0,2.39252,0,970,
peleke-llama-3.1-8b-instruct_EGFR_25,3079.94,-305.701,-92.9337,-974.187,-19.1993,1477.02,-1233.91,1997.92,435.831,1655.08,0,0,2.21998,144.265,1694.72,-0.659143,0,-8.02346,-0.133492,0,2.34527,0,964,
peleke-llama-3.1-8b-instruct_EGFR_26,3501.3,-307.805,-90.4679,-1003.91,-23.4184,1525.74,-1266.13,2413.26,446.527,1657.91,0,0,3.68157,153.249,1774.92,-0.479511,0,-10.7111,0.725974,0,3.12338,0,965,
peleke-llama-3.1-8b-instruct_EGFR_27,3291.64,-329.456,-104.586,-1020.72,-14.4734,1543.25,-1287.79,2257.07,456.598,1664.03,0,0,4.14044,130.112,2002.69,-0.511693,0,-8.22838,0.176637,0,2.03229,0,969,
peleke-llama-3.1-8b-instruct_EGFR_28,3015.99,-302.339,-92.7064,-998.092,-16.9083,1519.49,-1259.32,1892.27,436.485,1675.95,0,0,1.99375,160.932,1832.32,-0.663493,0,-4.16707,0.81702,0,2.25832,0,963,
peleke-llama-3.1-8b-instruct_EGFR_29,3181.07,-336.001,-96.0343,-1019.82,-22.8977,1531.46,-1289.85,2135.53,456.361,1673.68,0,0,6.14858,145.554,2240.74,-0.376191,0,-5.35333,-0.205318,0,2.8812,0,969,
peleke-llama-3.1-8b-instruct_EGFR_30,2895.9,-305.469,-89.5738,-1020.27,-20.5231,1552.75,-1286.78,1779.16,451.253,1675.43,0,0,3.81948,160.32,1837.72,-0.658355,0,-5.9636,-0.033569,0,2.43108,0,969,
peleke-llama-3.1-8b-instruct_EGFR_31,3197.18,-323.531,-94.4302,-1023.17,-13.4445,1546.48,-1289.21,2106.58,456.376,1675.79,0,0,6.41803,154.371,1963.6,-0.708135,0,-7.2852,0.333539,0,2.6169,0,983,
peleke-llama-3.1-8b-instruct_EGFR_32,3367.22,-331.286,-99.2086,-1025.37,-19.7373,1548.92,-1303.32,2305.35,452.566,1695.17,0,0,5.41044,145.395,2176.27,-0.495193,0,-9.46935,0.226421,0,3.06703,0,970,
peleke-llama-3.1-8b-instruct_EGFR_33,3124.38,-317.181,-97.0628,-1017.24,-19.276,1550.36,-1284.03,2041.15,449.325,1675.69,0,0,3.37217,143.095,1690.72,-0.686794,0,-6.11147,0.069238,0,2.90787,0,972,
peleke-llama-3.1-8b-instruct_EGFR_34,3338.7,-297.444,-87.2991,-1009.37,-22.5189,1536.54,-1276.79,2213.81,448.017,1675.75,0,0,4.41033,157.094,1806.56,-0.308318,0,-7.59287,-0.112843,0,4.51743,0,964,
peleke-llama-3.1-8b-instruct_EGFR_35,3434.97,-327.183,-100.431,-1039.34,-19.6101,1578.52,-1314.16,2370.24,458.916,1683.44,0,0,5.066,144.22,2045.35,-0.691957,0,-6.28687,0.0255648,0,2.23526,0,976,
peleke-llama-3.1-8b-instruct_EGFR_36,3062.48,-339.243,-100.471,-997.831,-13.9985,1484.35,-1263.43,2036.65,449.305,1668.95,0,0,3.6921,137.088,1692.43,-0.305481,0,-5.80963,0.869656,0,2.64612,0,966,
peleke-llama-3.1-8b-instruct_EGFR_37,2982.79,-332.245,-99.2426,-978.18,-18.6492,1469.43,-1234.96,1938.56,439.833,1651.89,0,0,6.3603,143.854,1975.53,-0.217858,0,-6.80347,0.00235767,0,3.1595,0,965,
peleke-llama-3.1-8b-instruct_EGFR_38,3493.06,-361.516,-105.929,-1047.15,-31.0245,1555.1,-1324.84,2512.64,467.242,1675.47,0,0,1.12406,155.071,1779.83,-0.517759,0,-5.68807,-0.0574174,0,3.14155,0,971,
peleke-llama-3.1-8b-instruct_EGFR_39,4019.14,-286.102,-91.0667,-1023.86,-25.3393,1576.63,-1296.0,2830.56,455.417,1703.11,0,0,1.47449,186.955,2006.65,-0.281104,0,-14.6518,-0.457995,0,2.76101,0,972,
peleke-llama-3.1-8b-instruct_EGFR_40,3971.29,-278.501,-93.9123,-1039.38,-23.8981,1595.31,-1308.77,2682.48,461.223,1762.78,0,0,4.36166,213.219,2146.14,-0.284202,0,-5.84049,0.00516968,0,2.49717,0,974,
peleke-llama-3.1-8b-instruct_EGFR_41,2919.25,-324.6,-97.5844,-1021.84,-22.6582,1541.06,-1292.17,1845.73,458.152,1673.31,0,0,6.07444,157.039,1783.06,-0.714198,0,-6.07348,0.919769,0,2.6157,0,971,
peleke-llama-3.1-8b-instruct_EGFR_42,2865.58,-294.474,-88.3802,-1012.09,-17.0162,1537.97,-1276.95,1720.44,443.127,1699.57,0,0,2.10733,156.188,1740.29,-0.669905,0,-6.58096,0.032718,0,2.30128,0,976,
peleke-llama-3.1-8b-instruct_EGFR_43,3116.22,-320.894,-99.9692,-987.155,-26.9139,1484.41,-1243.0,2037.46,445.163,1669.75,0,0,6.35425,153.874,1673.08,-0.291788,0,-5.77169,0.177645,0,3.01982,0,971,
peleke-llama-3.1-8b-instruct_EGFR_44,3549.33,-294.264,-94.3669,-1010.88,-33.1972,1544.33,-1280.15,2412.78,442.423,1697.78,0,0,9.38829,159.217,2063.41,-0.683817,0,-5.90625,-0.338027,0,3.20061,0,972,
peleke-llama-3.1-8b-instruct_EGFR_45,2975.92,-337.981,-95.8467,-1033.08,-18.0384,1538.38,-1305.12,1985.95,452.765,1664.77,0,0,1.12406,130.1,1780.07,-0.766281,0,-8.63244,0.174075,0,2.1158,0,974,
peleke-llama-3.1-8b-instruct_EGFR_46,3016.49,-318.192,-103.314,-1016.95,-28.6618,1555.66,-1270.34,1933.31,447.417,1670.99,0,0,2.29532,149.066,1578.53,-0.680944,0,-7.6186,-0.393705,0,3.89534,0,973,
peleke-llama-3.1-8b-instruct_EGFR_47,2942.19,-313.157,-98.1124,-1009.45,-24.8896,1532.63,-1276.12,1872.22,453.537,1681.59,0,0,3.01639,130.434,1792.4,-0.681315,0,-11.786,0.0991814,0,2.85562,0,973,
peleke-llama-3.1-8b-instruct_EGFR_48,3682.67,-351.008,-105.755,-1067.9,-17.119,1608.23,-1345.7,2651.25,475.572,1693.24,0,0,4.31253,138.696,2028.88,-0.656033,0,-2.69773,0.0792537,0,2.12988,0,972,
peleke-llama-3.1-8b-instruct_EGFR_49,3817.15,-303.668,-97.1457,-1032.94,-16.9454,1570.56,-1302.97,2636.63,456.086,1740.76,0,0,3.62946,168.167,2102.58,-0.496734,0,-7.93426,0.328419,0,3.08389,0,984,
peleke-llama-3.1-8b-instruct_EGFR_50,2900.27,-335.397,-108.303,-979.708,-19.7873,1462.83,-1232.88,1887.04,444.835,1651.43,0,0,4.36551,136.213,1877.22,-0.559262,0,-12.0424,0.0646799,0,2.16556,0,967,
peleke-llama-3.1-8b-instruct_IL-7Ra_01,2645.17,-144.113,-52.6149,-457.733,-5.92381,734.725,-587.61,2136.41,215.497,722.545,0,0,8.56814,74.33,2225.68,-0.0661504,0,0.0,0.623837,0,0.536544,0,377,
peleke-llama-3.1-8b-instruct_IL-7Ra_02,1281.12,-172.826,-46.1841,-421.921,-6.20467,639.973,-533.953,948.031,189.302,629.46,0,0,0.0,55.1344,764.955,-0.0606492,0,0.0,0.226962,0,0.146347,0,377,
peleke-llama-3.1-8b-instruct_IL-7Ra_03,870.81,-201.343,-49.257,-440.266,-12.7315,640.168,-565.242,616.325,201.053,644.627,0,0,2.74589,43.2687,626.576,-0.173315,0,-7.09243,-1.85891,0,0.586955,0,382,
peleke-llama-3.1-8b-instruct_IL-7Ra_04,1374.64,-181.313,-50.9237,-430.56,-8.76472,646.824,-548.364,1016.63,197.661,670.24,0,0,1.12406,61.5725,761.36,-0.0176437,0,0.0,0.00123565,0,0.537346,0,382,
peleke-llama-3.1-8b-instruct_IL-7Ra_05,1328.67,-143.372,-48.9658,-438.707,-7.89687,659.833,-561.864,942.189,197.993,662.552,0,0,2.24811,68.0571,965.186,-0.207352,0,-3.84665,0.0886936,0,0.571783,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_06,1179.6,-167.201,-36.5252,-411.155,-9.38223,631.616,-521.045,769.625,186.894,676.005,0,0,2.24811,57.2074,895.123,0.33925,0,0.0,-0.0859488,0,1.06233,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_07,1161.05,-185.568,-44.7938,-429.342,-7.70699,627.067,-548.03,836.342,192.336,654.681,0,0,2.24811,63.8508,791.365,0.126775,0,0.0,-0.542733,0,0.384084,0,382,
peleke-llama-3.1-8b-instruct_IL-7Ra_08,801.906,-195.305,-47.268,-409.24,-5.56215,600.984,-514.85,533.737,177.543,607.107,0,0,0.0,55.6591,605.497,-0.262132,0,0.0,-1.02694,0,0.390694,0,375,
peleke-llama-3.1-8b-instruct_IL-7Ra_09,3585.98,-156.681,-56.8957,-476.472,-7.29618,780.858,-608.396,3063.61,228.415,751.602,0,0,5.93955,64.0769,2412.38,-0.150714,0,-3.50965,0.0206416,0,0.856186,0,382,
peleke-llama-3.1-8b-instruct_IL-7Ra_10,1194.34,-190.101,-37.4571,-436.47,-13.0503,653.858,-560.051,881.38,196.549,646.056,0,0,1.12406,52.821,790.03,-0.461979,0,0.0,-0.122133,0,0.262329,0,378,
peleke-llama-3.1-8b-instruct_IL-7Ra_11,2775.85,-155.525,-47.1997,-465.547,-0.366501,752.134,-591.302,2317.2,198.019,704.111,0,0,1.15386,65.9404,1638.58,0.275212,0,-3.48919,0.190124,0,0.252549,0,386,
peleke-llama-3.1-8b-instruct_IL-7Ra_12,1810.97,-198.608,-60.1252,-449.566,-8.03166,663.235,-577.822,1495.7,205.617,672.703,0,0,4.54452,65.8817,1038.93,-0.92528,0,-2.22374,0.203123,0,0.383944,0,386,
peleke-llama-3.1-8b-instruct_IL-7Ra_13,1408.97,-188.886,-55.0687,-463.063,-4.35007,679.989,-597.772,1123.1,208.217,653.291,0,0,2.24811,55.1548,968.733,-0.0913959,0,-3.81242,-0.34454,0,0.350747,0,382,
peleke-llama-3.1-8b-instruct_IL-7Ra_14,1170.23,-164.148,-46.9004,-417.424,-2.71623,626.897,-524.923,811.357,184.953,641.696,0,0,2.24811,62.6784,772.777,-0.0312382,0,-3.65645,-0.298097,0,0.496613,0,373,
peleke-llama-3.1-8b-instruct_IL-7Ra_15,1261.49,-149.118,-39.0251,-402.039,-3.33302,601.592,-508.895,864.343,175.067,650.867,0,0,2.27791,68.9948,790.491,-0.0616957,0,0.0,0.25335,0,0.568122,0,372,
peleke-llama-3.1-8b-instruct_IL-7Ra_16,1503.35,-166.161,-36.6726,-435.57,-4.67344,666.786,-558.589,1109.44,195.857,671.128,0,0,1.12406,63.35,922.855,0.0990278,0,-3.21981,0.0836936,0,0.364638,0,378,
peleke-llama-3.1-8b-instruct_IL-7Ra_17,1995.43,-166.791,-45.4082,-435.941,-5.20693,686.222,-553.534,1576.41,196.852,667.196,0,0,2.24811,73.6055,1240.39,-0.702229,0,0.0,0.133065,0,0.350747,0,376,
peleke-llama-3.1-8b-instruct_IL-7Ra_18,1202.03,-193.664,-48.6268,-431.023,-0.655071,635.438,-554.57,927.06,195.542,613.857,0,0,2.24811,55.2468,736.64,-0.159737,0,0.0,0.866441,0,0.472664,0,378,
peleke-llama-3.1-8b-instruct_IL-7Ra_19,1175.75,-170.831,-48.4556,-432.718,-8.76208,632.089,-555.626,863.862,197.971,636.26,0,0,2.24811,59.4607,886.84,-0.200669,0,0.0,0.273633,0,0.183525,0,380,
peleke-llama-3.1-8b-instruct_IL-7Ra_20,1533.42,-154.827,-45.4167,-440.698,-2.99298,674.466,-562.539,1136.65,195.889,666.867,0,0,2.73516,62.6796,990.769,-0.427955,0,0.0,0.472529,0,0.559482,0,374,
peleke-llama-3.1-8b-instruct_IL-7Ra_21,1266.64,-167.751,-44.976,-415.525,-7.52933,621.11,-527.24,906.526,189.876,655.535,0,0,1.12406,54.9837,791.165,-0.193593,0,0.0,0.150394,0,0.551753,0,376,
peleke-llama-3.1-8b-instruct_IL-7Ra_22,1353.42,-186.422,-61.2738,-432.064,-6.32294,640.364,-544.851,1035.38,196.72,653.805,0,0,1.12406,56.6107,846.185,-0.29715,0,0.0,0.123715,0,0.513356,0,381,
peleke-llama-3.1-8b-instruct_IL-7Ra_23,3851.64,-147.518,-56.1963,-462.635,-3.52126,754.284,-593.239,3341.33,215.96,720.638,0,0,6.03277,76.5515,2590.44,-0.129126,0,0.0,-0.215109,0,0.301028,0,378,
peleke-llama-3.1-8b-instruct_IL-7Ra_24,1011.44,-176.62,-45.0429,-420.386,-2.22582,624.148,-537.553,694.285,189.988,626.251,0,0,1.12406,59.7089,718.882,0.100778,0,-2.99216,0.245927,0,0.4038,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_25,1125.31,-192.578,-59.8266,-443.515,-4.33737,648.369,-566.88,839.838,200.292,643.713,0,0,3.53764,60.8012,727.172,-0.0740046,0,-4.30782,-0.111326,0,0.390029,0,385,
peleke-llama-3.1-8b-instruct_IL-7Ra_26,1990.94,-159.154,-54.4984,-465.896,-6.69002,736.136,-599.284,1563.87,215.238,689.327,0,0,6.67473,68.0908,1875.07,-0.00504749,0,-3.58707,0.219213,0,0.492209,0,377,
peleke-llama-3.1-8b-instruct_IL-7Ra_27,1134.8,-135.41,-35.7759,-419.909,-6.99326,627.448,-536.029,736.191,183.201,660.741,0,0,2.24811,59.2005,815.192,-0.167766,0,0.0,-0.430973,0,0.488006,0,382,
peleke-llama-3.1-8b-instruct_IL-7Ra_28,2341.24,-142.191,-43.4627,-455.114,-9.60673,713.596,-581.521,1867.58,201.935,716.613,0,0,2.27524,70.6353,1743.28,-0.0840133,0,0.0,0.205062,0,0.378067,0,386,
peleke-llama-3.1-8b-instruct_IL-7Ra_29,1485.36,-193.811,-52.7162,-447.383,-8.98297,664.994,-576.858,1211.68,192.341,641.84,0,0,0.0,54.2013,776.587,0.415322,0,0.0,-0.74595,0,0.382212,0,384,
peleke-llama-3.1-8b-instruct_IL-7Ra_30,1525.26,-169.779,-57.7235,-438.219,-4.60102,664.415,-559.708,1148.94,197.103,679.732,0,0,2.24811,62.4458,923.022,-0.391846,0,0.0,0.0778895,0,0.72019,0,378,
peleke-llama-3.1-8b-instruct_IL-7Ra_31,1741.84,-143.322,-51.0821,-437.207,-10.4662,669.39,-561.41,1287.94,197.678,725.976,0,0,1.12406,67.2068,1145.17,0.00644267,0,-3.92226,-0.223169,0,0.15265,0,380,
peleke-llama-3.1-8b-instruct_IL-7Ra_32,3312.12,-158.978,-51.4701,-475.724,-8.81143,767.868,-616.552,2839.16,218.254,716.562,0,0,14.4776,71.7804,2307.65,0.121101,0,-3.38015,-1.42584,0,0.246503,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_33,1350.87,-165.535,-51.3434,-449.94,-14.2508,669.23,-575.677,1005.91,209.531,660.685,0,0,1.12406,61.0207,850.176,0.212696,0,0.0,-0.483216,0,0.38422,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_34,1366.96,-166.857,-44.5564,-419.832,-7.50566,632.156,-536.61,1003.02,190.036,666.283,0,0,2.24811,52.6861,927.702,0.0264424,0,-4.11182,-0.430677,0,0.404165,0,378,
peleke-llama-3.1-8b-instruct_IL-7Ra_35,1674.43,-168.524,-46.4106,-440.377,-9.56679,645.326,-569.652,1324.16,198.999,678.448,0,0,4.40944,65.5611,884.559,0.458648,0,-8.01779,-0.67191,0,0.277694,0,381,
peleke-llama-3.1-8b-instruct_IL-7Ra_36,1871.0,-150.229,-51.9113,-448.742,-9.90734,704.367,-570.631,1422.11,203.855,700.8,0,0,3.37217,71.601,1201.55,-0.501328,0,-3.2718,-0.253678,0,0.344243,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_37,1190.03,-155.767,-42.4339,-411.744,-8.78854,622.879,-525.446,813.188,180.986,655.162,0,0,2.24811,62.5423,799.658,-0.128035,0,-3.02947,-0.116528,0,0.480684,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_38,1303.37,-168.024,-48.9274,-431.31,-12.5469,648.355,-546.481,941.429,198.532,652.184,0,0,2.50396,71.3812,827.683,0.413043,0,-3.92594,-0.360386,0,0.150033,0,376,
peleke-llama-3.1-8b-instruct_IL-7Ra_39,1150.57,-180.711,-46.91,-444.716,-13.6335,647.918,-570.948,846.219,194.674,650.883,0,0,2.24811,65.3182,752.424,0.0194411,0,0.0,-0.102106,0,0.312428,0,383,
peleke-llama-3.1-8b-instruct_IL-7Ra_40,1428.45,-157.944,-54.7883,-427.427,-3.25681,657.116,-538.787,1016.01,189.984,675.743,0,0,2.24811,72.058,936.754,-0.671643,0,-2.64619,0.195654,0,0.614786,0,383,
peleke-llama-3.1-8b-instruct_IL-7Ra_41,1299.65,-162.152,-48.0336,-443.18,-5.43094,663.565,-567.227,936.663,194.132,665.602,0,0,2.24811,63.1764,969.931,-0.172045,0,0.0,0.0379558,0,0.419621,0,382,
peleke-llama-3.1-8b-instruct_IL-7Ra_42,5069.69,-145.805,-59.3514,-489.371,-10.029,797.45,-634.382,4525.76,233.434,756.005,0,0,7.96028,87.4556,2695.91,-0.2959,0,0.0,0.318658,0,0.539303,0,380,
peleke-llama-3.1-8b-instruct_IL-7Ra_43,3556.85,-145.384,-57.243,-494.957,-11.8897,809.513,-638.443,3108.36,229.209,692.782,0,0,2.24811,68.4065,1783.68,0.0144559,0,-6.55915,0.00879089,0,0.783497,0,378,
peleke-llama-3.1-8b-instruct_IL-7Ra_44,1113.67,-165.178,-45.2268,-435.632,-9.22673,655.033,-559.203,756.736,200.874,669.61,0,0,2.24811,49.508,914.398,0.228524,0,-7.0158,-0.155999,0,1.07402,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_45,1305.33,-181.342,-54.5142,-426.075,-10.286,639.587,-535.606,984.142,195.224,650.801,0,0,2.24811,40.7669,720.942,0.243891,0,0.0,-0.125248,0,0.265253,0,378,
peleke-llama-3.1-8b-instruct_IL-7Ra_46,1777.85,-165.674,-55.6307,-452.727,-11.6215,695.838,-580.57,1420.82,201.673,660.078,0,0,1.15386,66.7463,1033.85,0.291422,0,-3.20626,0.27548,0,0.40407,0,375,
peleke-llama-3.1-8b-instruct_IL-7Ra_47,1507.68,-155.623,-42.0942,-426.659,-2.32144,653.16,-536.866,1104.37,191.632,653.809,0,0,2.24811,65.7832,913.381,-0.155315,0,0.0,-0.157405,0,0.551932,0,377,
peleke-llama-3.1-8b-instruct_IL-7Ra_48,1617.46,-161.479,-53.3886,-453.097,-6.65692,689.023,-579.86,1239.58,202.434,685.082,0,0,2.54655,56.7584,1091.61,-0.354248,0,-3.78718,0.0308138,0,0.627182,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_49,2208.21,-151.516,-51.3265,-461.895,-10.1869,721.233,-601.773,1755.51,209.616,725.715,0,0,2.27791,74.3071,1667.95,-0.852275,0,-3.30506,-0.0458138,0,0.448211,0,379,
peleke-llama-3.1-8b-instruct_IL-7Ra_50,1442.74,-162.314,-47.4538,-446.817,-11.0718,677.987,-570.263,1075.18,207.009,673.525,0,0,3.01639,50.2097,1001.53,-0.0332925,0,-6.51205,-0.215003,0,0.484064,0,380,
peleke-llama-3.1-8b-instruct_MBP_01,1325.45,-226.173,-68.5061,-693.708,-23.4132,1009.59,-913.854,864.776,287.603,1015.02,0,0,1.12406,72.3093,946.78,-0.0816116,0,0.0,0.137306,0,0.614969,0,589,
peleke-llama-3.1-8b-instruct_MBP_02,1009.06,-302.525,-73.8588,-686.83,-19.3522,983.848,-902.208,741.785,285.49,930.58,0,0,1.12406,49.661,627.114,0.449833,0,0.0,0.333674,0,0.56066,0,594,
peleke-llama-3.1-8b-instruct_MBP_03,1108.6,-268.529,-72.673,-700.104,-15.6508,1028.06,-922.699,777.915,293.475,937.038,0,0,2.24811,50.4742,659.43,-1.56358,0,0.0,0.0851933,0,0.524004,0,595,
